MAPPO update 218/4882 | env_steps=446,464 | return=-54.786 | actor_loss=-0.0324 | value_loss=0.4782 | entropy=0.9894
MAPPO update 219/4882 | env_steps=448,512 | return=-54.427 | actor_loss=-0.0344 | value_loss=0.4725 | entropy=0.9916
MAPPO update 220/4882 | env_steps=450,560 | return=-55.398 | actor_loss=-0.0349 | value_loss=0.6107 | entropy=1.0001
MAPPO update 221/4882 | env_steps=452,608 | return=-53.695 | actor_loss=-0.0316 | value_loss=0.4314 | entropy=0.9823
MAPPO update 222/4882 | env_steps=454,656 | return=-55.949 | actor_loss=-0.0331 | value_loss=0.4889 | entropy=0.9897
MAPPO update 223/4882 | env_steps=456,704 | return=-61.743 | actor_loss=-0.0323 | value_loss=0.4927 | entropy=1.0014
MAPPO update 224/4882 | env_steps=458,752 | return=-61.792 | actor_loss=-0.0331 | value_loss=0.4827 | entropy=0.9863
MAPPO update 225/4882 | env_steps=460,800 | return=-55.282 | actor_loss=-0.0363 | value_loss=0.6109 | entropy=1.0139
MAPPO update 226/4882 | env_steps=462,848 | return=-56.347 | actor_loss=-0.0321 | value_loss=0.5982 | entropy=0.9815
MAPPO update 227/4882 | env_steps=464,896 | return=-55.646 | actor_loss=-0.0359 | value_loss=0.5786 | entropy=0.9992
MAPPO update 228/4882 | env_steps=466,944 | return=-55.683 | actor_loss=-0.0328 | value_loss=0.5042 | entropy=0.9960
MAPPO update 229/4882 | env_steps=468,992 | return=-56.371 | actor_loss=-0.0354 | value_loss=0.5592 | entropy=1.0185
MAPPO update 230/4882 | env_steps=471,040 | return=-51.943 | actor_loss=-0.0344 | value_loss=0.5095 | entropy=1.0225
MAPPO update 231/4882 | env_steps=473,088 | return=-56.773 | actor_loss=-0.0330 | value_loss=0.6544 | entropy=1.0072
MAPPO update 232/4882 | env_steps=475,136 | return=-58.197 | actor_loss=-0.0350 | value_loss=0.5351 | entropy=1.0103
MAPPO update 233/4882 | env_steps=477,184 | return=-58.115 | actor_loss=-0.0326 | value_loss=0.5013 | entropy=1.0052
MAPPO update 234/4882 | env_steps=479,232 | return=-59.651 | actor_loss=-0.0338 | value_loss=0.4853 | entropy=0.9734
MAPPO update 235/4882 | env_steps=481,280 | return=-61.132 | actor_loss=-0.0332 | value_loss=0.4546 | entropy=1.0041
MAPPO update 236/4882 | env_steps=483,328 | return=-61.953 | actor_loss=-0.0365 | value_loss=0.7046 | entropy=0.9872
MAPPO update 237/4882 | env_steps=485,376 | return=-58.126 | actor_loss=-0.0349 | value_loss=0.4544 | entropy=0.9723
MAPPO update 238/4882 | env_steps=487,424 | return=-51.482 | actor_loss=-0.0353 | value_loss=0.5617 | entropy=0.9829
MAPPO update 239/4882 | env_steps=489,472 | return=-51.629 | actor_loss=-0.0342 | value_loss=0.3437 | entropy=0.9799
MAPPO update 240/4882 | env_steps=491,520 | return=-66.458 | actor_loss=-0.0308 | value_loss=0.4295 | entropy=0.9756
MAPPO update 241/4882 | env_steps=493,568 | return=-57.081 | actor_loss=-0.0343 | value_loss=0.5304 | entropy=0.9882
MAPPO update 242/4882 | env_steps=495,616 | return=-57.420 | actor_loss=-0.0341 | value_loss=0.4801 | entropy=0.9834
MAPPO update 243/4882 | env_steps=497,664 | return=-60.220 | actor_loss=-0.0289 | value_loss=0.4354 | entropy=0.9567
MAPPO update 244/4882 | env_steps=499,712 | return=-54.299 | actor_loss=-0.0278 | value_loss=0.5217 | entropy=0.9638
MAPPO update 245/4882 | env_steps=501,760 | return=-55.513 | actor_loss=-0.0320 | value_loss=0.4316 | entropy=0.9432
MAPPO update 246/4882 | env_steps=503,808 | return=-55.075 | actor_loss=-0.0313 | value_loss=0.5720 | entropy=0.9566
MAPPO update 247/4882 | env_steps=505,856 | return=-50.809 | actor_loss=-0.0311 | value_loss=0.3416 | entropy=0.9391
MAPPO update 248/4882 | env_steps=507,904 | return=-51.235 | actor_loss=-0.0292 | value_loss=0.5618 | entropy=0.9395
MAPPO update 249/4882 | env_steps=509,952 | return=-65.659 | actor_loss=-0.0310 | value_loss=0.4763 | entropy=0.9494
MAPPO update 250/4882 | env_steps=512,000 | return=-52.364 | actor_loss=-0.0305 | value_loss=0.4149 | entropy=0.9309
MAPPO update 251/4882 | env_steps=514,048 | return=-55.239 | actor_loss=-0.0287 | value_loss=0.3995 | entropy=0.9488
MAPPO update 252/4882 | env_steps=516,096 | return=-59.884 | actor_loss=-0.0316 | value_loss=0.4819 | entropy=0.9138
MAPPO update 253/4882 | env_steps=518,144 | return=-57.572 | actor_loss=-0.0303 | value_loss=0.6212 | entropy=0.9222
MAPPO update 254/4882 | env_steps=520,192 | return=-54.963 | actor_loss=-0.0313 | value_loss=0.5518 | entropy=0.9272
MAPPO update 255/4882 | env_steps=522,240 | return=-53.283 | actor_loss=-0.0321 | value_loss=0.4329 | entropy=0.9203
MAPPO update 256/4882 | env_steps=524,288 | return=-52.094 | actor_loss=-0.0340 | value_loss=0.4323 | entropy=0.9201
MAPPO update 257/4882 | env_steps=526,336 | return=-62.190 | actor_loss=-0.0326 | value_loss=0.5793 | entropy=0.9184
MAPPO update 258/4882 | env_steps=528,384 | return=-51.127 | actor_loss=-0.0334 | value_loss=0.4287 | entropy=0.9493
MAPPO update 259/4882 | env_steps=530,432 | return=-55.727 | actor_loss=-0.0314 | value_loss=0.4888 | entropy=0.9199
MAPPO update 260/4882 | env_steps=532,480 | return=-51.144 | actor_loss=-0.0336 | value_loss=0.6262 | entropy=0.8939
MAPPO update 261/4882 | env_steps=534,528 | return=-54.365 | actor_loss=-0.0329 | value_loss=0.4997 | entropy=0.8858
MAPPO update 262/4882 | env_steps=536,576 | return=-54.393 | actor_loss=-0.0310 | value_loss=0.5081 | entropy=0.8843
MAPPO update 263/4882 | env_steps=538,624 | return=-54.530 | actor_loss=-0.0279 | value_loss=0.3654 | entropy=0.8779
MAPPO update 264/4882 | env_steps=540,672 | return=-56.139 | actor_loss=-0.0308 | value_loss=0.4497 | entropy=0.8984
MAPPO update 265/4882 | env_steps=542,720 | return=-58.632 | actor_loss=-0.0329 | value_loss=0.3900 | entropy=0.9101
MAPPO update 266/4882 | env_steps=544,768 | return=-60.703 | actor_loss=-0.0333 | value_loss=0.5384 | entropy=0.8996
MAPPO update 267/4882 | env_steps=546,816 | return=-54.947 | actor_loss=-0.0297 | value_loss=0.3715 | entropy=0.8848
MAPPO update 268/4882 | env_steps=548,864 | return=-52.711 | actor_loss=-0.0338 | value_loss=0.4387 | entropy=0.8936
MAPPO update 269/4882 | env_steps=550,912 | return=-56.354 | actor_loss=-0.0350 | value_loss=0.4678 | entropy=0.8947
MAPPO update 270/4882 | env_steps=552,960 | return=-54.965 | actor_loss=-0.0308 | value_loss=0.4615 | entropy=0.9090
MAPPO update 271/4882 | env_steps=555,008 | return=-49.240 | actor_loss=-0.0313 | value_loss=0.4453 | entropy=0.8984
MAPPO update 272/4882 | env_steps=557,056 | return=-58.800 | actor_loss=-0.0329 | value_loss=0.3442 | entropy=0.8800
MAPPO update 273/4882 | env_steps=559,104 | return=-53.469 | actor_loss=-0.0337 | value_loss=0.5253 | entropy=0.8720
MAPPO update 274/4882 | env_steps=561,152 | return=-49.982 | actor_loss=-0.0301 | value_loss=0.6541 | entropy=0.8669
MAPPO update 275/4882 | env_steps=563,200 | return=-60.953 | actor_loss=-0.0324 | value_loss=0.4673 | entropy=0.8551
MAPPO update 276/4882 | env_steps=565,248 | return=-57.937 | actor_loss=-0.0316 | value_loss=0.4519 | entropy=0.8733
MAPPO update 277/4882 | env_steps=567,296 | return=-60.296 | actor_loss=-0.0329 | value_loss=0.3387 | entropy=0.8604
MAPPO update 278/4882 | env_steps=569,344 | return=-49.030 | actor_loss=-0.0285 | value_loss=0.4268 | entropy=0.8718
MAPPO update 279/4882 | env_steps=571,392 | return=-58.366 | actor_loss=-0.0329 | value_loss=0.4024 | entropy=0.8657
MAPPO update 280/4882 | env_steps=573,440 | return=-56.527 | actor_loss=-0.0313 | value_loss=0.4142 | entropy=0.8731
MAPPO update 281/4882 | env_steps=575,488 | return=-48.438 | actor_loss=-0.0318 | value_loss=0.4587 | entropy=0.8592
MAPPO update 282/4882 | env_steps=577,536 | return=-58.466 | actor_loss=-0.0333 | value_loss=0.5090 | entropy=0.8961
MAPPO update 283/4882 | env_steps=579,584 | return=-57.022 | actor_loss=-0.0320 | value_loss=0.4331 | entropy=0.9074
MAPPO update 284/4882 | env_steps=581,632 | return=-62.124 | actor_loss=-0.0334 | value_loss=0.3590 | entropy=0.9012
MAPPO update 285/4882 | env_steps=583,680 | return=-59.568 | actor_loss=-0.0338 | value_loss=0.5708 | entropy=0.9410
MAPPO update 286/4882 | env_steps=585,728 | return=-51.030 | actor_loss=-0.0351 | value_loss=0.6661 | entropy=0.9086
MAPPO update 287/4882 | env_steps=587,776 | return=-52.080 | actor_loss=-0.0344 | value_loss=0.5777 | entropy=0.8762
MAPPO update 288/4882 | env_steps=589,824 | return=-56.528 | actor_loss=-0.0288 | value_loss=0.4663 | entropy=0.9081
MAPPO update 289/4882 | env_steps=591,872 | return=-57.196 | actor_loss=-0.0314 | value_loss=0.4119 | entropy=0.8931
MAPPO update 290/4882 | env_steps=593,920 | return=-57.046 | actor_loss=-0.0336 | value_loss=0.4127 | entropy=0.8948
MAPPO update 291/4882 | env_steps=595,968 | return=-54.415 | actor_loss=-0.0323 | value_loss=0.4179 | entropy=0.9044
MAPPO update 292/4882 | env_steps=598,016 | return=-59.934 | actor_loss=-0.0292 | value_loss=0.4006 | entropy=0.9071
MAPPO update 293/4882 | env_steps=600,064 | return=-54.898 | actor_loss=-0.0323 | value_loss=0.2781 | entropy=0.9118
MAPPO update 294/4882 | env_steps=602,112 | return=-60.170 | actor_loss=-0.0345 | value_loss=0.4517 | entropy=0.8904
MAPPO update 295/4882 | env_steps=604,160 | return=-53.361 | actor_loss=-0.0351 | value_loss=0.4705 | entropy=0.9134
MAPPO update 296/4882 | env_steps=606,208 | return=-57.943 | actor_loss=-0.0315 | value_loss=0.5780 | entropy=0.9285
MAPPO update 297/4882 | env_steps=608,256 | return=-49.066 | actor_loss=-0.0350 | value_loss=0.4601 | entropy=0.9253
MAPPO update 298/4882 | env_steps=610,304 | return=-59.693 | actor_loss=-0.0338 | value_loss=0.5243 | entropy=0.9147
MAPPO update 299/4882 | env_steps=612,352 | return=-57.021 | actor_loss=-0.0343 | value_loss=0.4105 | entropy=0.9128
MAPPO update 300/4882 | env_steps=614,400 | return=-55.891 | actor_loss=-0.0329 | value_loss=0.4138 | entropy=0.9287
MAPPO update 301/4882 | env_steps=616,448 | return=-53.565 | actor_loss=-0.0286 | value_loss=0.5269 | entropy=0.9335
MAPPO update 302/4882 | env_steps=618,496 | return=-53.210 | actor_loss=-0.0327 | value_loss=0.4931 | entropy=0.9092
MAPPO update 303/4882 | env_steps=620,544 | return=-49.687 | actor_loss=-0.0349 | value_loss=0.3811 | entropy=0.9120
MAPPO update 304/4882 | env_steps=622,592 | return=-61.074 | actor_loss=-0.0326 | value_loss=0.4059 | entropy=0.9324
MAPPO update 305/4882 | env_steps=624,640 | return=-60.294 | actor_loss=-0.0303 | value_loss=0.5188 | entropy=0.9079
MAPPO update 306/4882 | env_steps=626,688 | return=-54.739 | actor_loss=-0.0319 | value_loss=0.4518 | entropy=0.9108
MAPPO update 307/4882 | env_steps=628,736 | return=-59.879 | actor_loss=-0.0361 | value_loss=0.4322 | entropy=0.9185
MAPPO update 308/4882 | env_steps=630,784 | return=-62.084 | actor_loss=-0.0311 | value_loss=0.4388 | entropy=0.9165
MAPPO update 309/4882 | env_steps=632,832 | return=-56.114 | actor_loss=-0.0317 | value_loss=0.3804 | entropy=0.8983
MAPPO update 310/4882 | env_steps=634,880 | return=-59.262 | actor_loss=-0.0333 | value_loss=0.5096 | entropy=0.9368
MAPPO update 311/4882 | env_steps=636,928 | return=-57.701 | actor_loss=-0.0357 | value_loss=0.4285 | entropy=0.9342
MAPPO update 312/4882 | env_steps=638,976 | return=-49.415 | actor_loss=-0.0321 | value_loss=0.4587 | entropy=0.9265
MAPPO update 313/4882 | env_steps=641,024 | return=-58.195 | actor_loss=-0.0345 | value_loss=0.3690 | entropy=0.9076
MAPPO update 314/4882 | env_steps=643,072 | return=-52.040 | actor_loss=-0.0324 | value_loss=0.3749 | entropy=0.8885
MAPPO update 315/4882 | env_steps=645,120 | return=-51.747 | actor_loss=-0.0322 | value_loss=0.4671 | entropy=0.9049
MAPPO update 316/4882 | env_steps=647,168 | return=-53.006 | actor_loss=-0.0332 | value_loss=0.4264 | entropy=0.9168
MAPPO update 317/4882 | env_steps=649,216 | return=-53.467 | actor_loss=-0.0346 | value_loss=0.5840 | entropy=0.9193
MAPPO update 318/4882 | env_steps=651,264 | return=-50.920 | actor_loss=-0.0326 | value_loss=0.3757 | entropy=0.9097
MAPPO update 319/4882 | env_steps=653,312 | return=-57.648 | actor_loss=-0.0337 | value_loss=0.3410 | entropy=0.9281
MAPPO update 320/4882 | env_steps=655,360 | return=-51.830 | actor_loss=-0.0348 | value_loss=0.3936 | entropy=0.9188
MAPPO update 321/4882 | env_steps=657,408 | return=-48.984 | actor_loss=-0.0343 | value_loss=0.5168 | entropy=0.9056
MAPPO update 322/4882 | env_steps=659,456 | return=-59.057 | actor_loss=-0.0346 | value_loss=0.3741 | entropy=0.9286
MAPPO update 323/4882 | env_steps=661,504 | return=-50.749 | actor_loss=-0.0338 | value_loss=0.5088 | entropy=0.9213
MAPPO update 324/4882 | env_steps=663,552 | return=-52.855 | actor_loss=-0.0334 | value_loss=0.4991 | entropy=0.9381
MAPPO update 325/4882 | env_steps=665,600 | return=-53.362 | actor_loss=-0.0328 | value_loss=0.5886 | entropy=0.9440
MAPPO update 326/4882 | env_steps=667,648 | return=-50.847 | actor_loss=-0.0330 | value_loss=0.4595 | entropy=0.9084
MAPPO update 327/4882 | env_steps=669,696 | return=-52.178 | actor_loss=-0.0372 | value_loss=0.4954 | entropy=0.9299
MAPPO update 328/4882 | env_steps=671,744 | return=-57.320 | actor_loss=-0.0307 | value_loss=0.4401 | entropy=0.9186
MAPPO update 329/4882 | env_steps=673,792 | return=-48.414 | actor_loss=-0.0341 | value_loss=0.3659 | entropy=0.9322
MAPPO update 330/4882 | env_steps=675,840 | return=-57.144 | actor_loss=-0.0363 | value_loss=0.4500 | entropy=0.9279
MAPPO update 331/4882 | env_steps=677,888 | return=-58.296 | actor_loss=-0.0299 | value_loss=0.4703 | entropy=0.8892
MAPPO update 332/4882 | env_steps=679,936 | return=-51.872 | actor_loss=-0.0353 | value_loss=0.4335 | entropy=0.9022
MAPPO update 333/4882 | env_steps=681,984 | return=-57.641 | actor_loss=-0.0356 | value_loss=0.4683 | entropy=0.9362
MAPPO update 334/4882 | env_steps=684,032 | return=-58.910 | actor_loss=-0.0332 | value_loss=0.5623 | entropy=0.9268
MAPPO update 335/4882 | env_steps=686,080 | return=-54.079 | actor_loss=-0.0334 | value_loss=0.3917 | entropy=0.9257
MAPPO update 336/4882 | env_steps=688,128 | return=-53.544 | actor_loss=-0.0321 | value_loss=0.3762 | entropy=0.9433
MAPPO update 337/4882 | env_steps=690,176 | return=-57.032 | actor_loss=-0.0358 | value_loss=0.3542 | entropy=0.9134
MAPPO update 338/4882 | env_steps=692,224 | return=-54.841 | actor_loss=-0.0342 | value_loss=0.5246 | entropy=0.9201
MAPPO update 339/4882 | env_steps=694,272 | return=-53.596 | actor_loss=-0.0346 | value_loss=0.2813 | entropy=0.9014
MAPPO update 340/4882 | env_steps=696,320 | return=-58.410 | actor_loss=-0.0349 | value_loss=0.4419 | entropy=0.9092
MAPPO update 341/4882 | env_steps=698,368 | return=-58.669 | actor_loss=-0.0347 | value_loss=0.3548 | entropy=0.9334
MAPPO update 342/4882 | env_steps=700,416 | return=-63.899 | actor_loss=-0.0333 | value_loss=0.4275 | entropy=0.9277
MAPPO update 343/4882 | env_steps=702,464 | return=-50.957 | actor_loss=-0.0343 | value_loss=0.4541 | entropy=0.9311
MAPPO update 344/4882 | env_steps=704,512 | return=-58.328 | actor_loss=-0.0317 | value_loss=0.4565 | entropy=0.9247
MAPPO update 345/4882 | env_steps=706,560 | return=-56.968 | actor_loss=-0.0368 | value_loss=0.4540 | entropy=0.9210
MAPPO update 346/4882 | env_steps=708,608 | return=-63.528 | actor_loss=-0.0316 | value_loss=0.3404 | entropy=0.9245
MAPPO update 347/4882 | env_steps=710,656 | return=-54.378 | actor_loss=-0.0284 | value_loss=0.4775 | entropy=0.9132
MAPPO update 348/4882 | env_steps=712,704 | return=-51.631 | actor_loss=-0.0308 | value_loss=0.4821 | entropy=0.9040
MAPPO update 349/4882 | env_steps=714,752 | return=-55.787 | actor_loss=-0.0342 | value_loss=0.4309 | entropy=0.9307
MAPPO update 350/4882 | env_steps=716,800 | return=-56.736 | actor_loss=-0.0319 | value_loss=0.3830 | entropy=0.9202
MAPPO update 351/4882 | env_steps=718,848 | return=-58.138 | actor_loss=-0.0341 | value_loss=0.3769 | entropy=0.8892
MAPPO update 352/4882 | env_steps=720,896 | return=-57.293 | actor_loss=-0.0366 | value_loss=0.4853 | entropy=0.9125
MAPPO update 353/4882 | env_steps=722,944 | return=-54.743 | actor_loss=-0.0353 | value_loss=0.5092 | entropy=0.9489
MAPPO update 354/4882 | env_steps=724,992 | return=-54.781 | actor_loss=-0.0344 | value_loss=0.5006 | entropy=0.9384
MAPPO update 355/4882 | env_steps=727,040 | return=-55.169 | actor_loss=-0.0351 | value_loss=0.5137 | entropy=0.9600
MAPPO update 356/4882 | env_steps=729,088 | return=-55.445 | actor_loss=-0.0355 | value_loss=0.4040 | entropy=0.9424
MAPPO update 357/4882 | env_steps=731,136 | return=-49.288 | actor_loss=-0.0366 | value_loss=0.4626 | entropy=0.9516
MAPPO update 358/4882 | env_steps=733,184 | return=-49.943 | actor_loss=-0.0347 | value_loss=0.4039 | entropy=0.9172
MAPPO update 359/4882 | env_steps=735,232 | return=-59.307 | actor_loss=-0.0371 | value_loss=0.5723 | entropy=0.9322
MAPPO update 360/4882 | env_steps=737,280 | return=-54.030 | actor_loss=-0.0348 | value_loss=0.3713 | entropy=0.9090
MAPPO update 361/4882 | env_steps=739,328 | return=-56.194 | actor_loss=-0.0350 | value_loss=0.4966 | entropy=0.9228
MAPPO update 362/4882 | env_steps=741,376 | return=-51.359 | actor_loss=-0.0328 | value_loss=0.3566 | entropy=0.9043
MAPPO update 363/4882 | env_steps=743,424 | return=-55.499 | actor_loss=-0.0348 | value_loss=0.4281 | entropy=0.9392
MAPPO update 364/4882 | env_steps=745,472 | return=-50.797 | actor_loss=-0.0300 | value_loss=0.4230 | entropy=0.9171
MAPPO update 365/4882 | env_steps=747,520 | return=-55.965 | actor_loss=-0.0330 | value_loss=0.5057 | entropy=0.9150
MAPPO update 366/4882 | env_steps=749,568 | return=-59.593 | actor_loss=-0.0358 | value_loss=0.5083 | entropy=0.9100
MAPPO update 367/4882 | env_steps=751,616 | return=-55.861 | actor_loss=-0.0359 | value_loss=0.3272 | entropy=0.9164
MAPPO update 368/4882 | env_steps=753,664 | return=-54.578 | actor_loss=-0.0345 | value_loss=0.4220 | entropy=0.9155
MAPPO update 369/4882 | env_steps=755,712 | return=-54.128 | actor_loss=-0.0328 | value_loss=0.4158 | entropy=0.9171
MAPPO update 370/4882 | env_steps=757,760 | return=-50.448 | actor_loss=-0.0326 | value_loss=0.3945 | entropy=0.9225
MAPPO update 371/4882 | env_steps=759,808 | return=-54.996 | actor_loss=-0.0331 | value_loss=0.4217 | entropy=0.9130
MAPPO update 372/4882 | env_steps=761,856 | return=-58.822 | actor_loss=-0.0357 | value_loss=0.3901 | entropy=0.9273
MAPPO update 373/4882 | env_steps=763,904 | return=-54.547 | actor_loss=-0.0313 | value_loss=0.4011 | entropy=0.9381
MAPPO update 374/4882 | env_steps=765,952 | return=-58.215 | actor_loss=-0.0364 | value_loss=0.3501 | entropy=0.9291
MAPPO update 375/4882 | env_steps=768,000 | return=-60.987 | actor_loss=-0.0325 | value_loss=0.4128 | entropy=0.9100
MAPPO update 376/4882 | env_steps=770,048 | return=-55.013 | actor_loss=-0.0337 | value_loss=0.3846 | entropy=0.9292
MAPPO update 377/4882 | env_steps=772,096 | return=-55.433 | actor_loss=-0.0328 | value_loss=0.5405 | entropy=0.9161
MAPPO update 378/4882 | env_steps=774,144 | return=-54.763 | actor_loss=-0.0317 | value_loss=0.4244 | entropy=0.9187
MAPPO update 379/4882 | env_steps=776,192 | return=-53.915 | actor_loss=-0.0298 | value_loss=0.5002 | entropy=0.9206
MAPPO update 380/4882 | env_steps=778,240 | return=-52.978 | actor_loss=-0.0346 | value_loss=0.3813 | entropy=0.9313
MAPPO update 381/4882 | env_steps=780,288 | return=-54.848 | actor_loss=-0.0335 | value_loss=0.4867 | entropy=0.9090
MAPPO update 382/4882 | env_steps=782,336 | return=-54.656 | actor_loss=-0.0360 | value_loss=0.3972 | entropy=0.9002
MAPPO update 383/4882 | env_steps=784,384 | return=-51.832 | actor_loss=-0.0359 | value_loss=0.5325 | entropy=0.9256
MAPPO update 384/4882 | env_steps=786,432 | return=-58.139 | actor_loss=-0.0372 | value_loss=0.4074 | entropy=0.9070
MAPPO update 385/4882 | env_steps=788,480 | return=-55.469 | actor_loss=-0.0360 | value_loss=0.4365 | entropy=0.9047
MAPPO update 386/4882 | env_steps=790,528 | return=-63.486 | actor_loss=-0.0387 | value_loss=0.4407 | entropy=0.9126
MAPPO update 387/4882 | env_steps=792,576 | return=-48.911 | actor_loss=-0.0327 | value_loss=0.6293 | entropy=0.9010
MAPPO update 388/4882 | env_steps=794,624 | return=-48.130 | actor_loss=-0.0369 | value_loss=0.4250 | entropy=0.9114
MAPPO update 389/4882 | env_steps=796,672 | return=-52.722 | actor_loss=-0.0334 | value_loss=0.4571 | entropy=0.9002
MAPPO update 390/4882 | env_steps=798,720 | return=-52.357 | actor_loss=-0.0327 | value_loss=0.4137 | entropy=0.8804
MAPPO update 391/4882 | env_steps=800,768 | return=-52.565 | actor_loss=-0.0319 | value_loss=0.3944 | entropy=0.8984
MAPPO update 392/4882 | env_steps=802,816 | return=-59.679 | actor_loss=-0.0347 | value_loss=0.4685 | entropy=0.8917
MAPPO update 393/4882 | env_steps=804,864 | return=-54.489 | actor_loss=-0.0345 | value_loss=0.4140 | entropy=0.9070
MAPPO update 394/4882 | env_steps=806,912 | return=-52.616 | actor_loss=-0.0354 | value_loss=0.4028 | entropy=0.8865
MAPPO update 395/4882 | env_steps=808,960 | return=-55.143 | actor_loss=-0.0336 | value_loss=0.5595 | entropy=0.8744
MAPPO update 396/4882 | env_steps=811,008 | return=-49.399 | actor_loss=-0.0363 | value_loss=0.3791 | entropy=0.8773
MAPPO update 397/4882 | env_steps=813,056 | return=-54.606 | actor_loss=-0.0352 | value_loss=0.3812 | entropy=0.8810
MAPPO update 398/4882 | env_steps=815,104 | return=-57.240 | actor_loss=-0.0347 | value_loss=0.4846 | entropy=0.8692
MAPPO update 399/4882 | env_steps=817,152 | return=-55.171 | actor_loss=-0.0314 | value_loss=0.4954 | entropy=0.8671
MAPPO update 400/4882 | env_steps=819,200 | return=-54.289 | actor_loss=-0.0364 | value_loss=0.4531 | entropy=0.8899
MAPPO update 401/4882 | env_steps=821,248 | return=-48.334 | actor_loss=-0.0356 | value_loss=0.4753 | entropy=0.8813
MAPPO update 402/4882 | env_steps=823,296 | return=-60.063 | actor_loss=-0.0349 | value_loss=0.4228 | entropy=0.8915
MAPPO update 403/4882 | env_steps=825,344 | return=-49.895 | actor_loss=-0.0327 | value_loss=0.4404 | entropy=0.8714
MAPPO update 404/4882 | env_steps=827,392 | return=-60.480 | actor_loss=-0.0299 | value_loss=0.5442 | entropy=0.8784
MAPPO update 405/4882 | env_steps=829,440 | return=-56.183 | actor_loss=-0.0335 | value_loss=0.4912 | entropy=0.8963
MAPPO update 406/4882 | env_steps=831,488 | return=-53.461 | actor_loss=-0.0314 | value_loss=0.4299 | entropy=0.8901
MAPPO update 407/4882 | env_steps=833,536 | return=-53.971 | actor_loss=-0.0334 | value_loss=0.2593 | entropy=0.8705
MAPPO update 408/4882 | env_steps=835,584 | return=-50.255 | actor_loss=-0.0327 | value_loss=0.5714 | entropy=0.8629
MAPPO update 409/4882 | env_steps=837,632 | return=-47.485 | actor_loss=-0.0339 | value_loss=0.4402 | entropy=0.8919
MAPPO update 410/4882 | env_steps=839,680 | return=-48.918 | actor_loss=-0.0324 | value_loss=0.4018 | entropy=0.8915
MAPPO update 411/4882 | env_steps=841,728 | return=-56.393 | actor_loss=-0.0361 | value_loss=0.4785 | entropy=0.8607
MAPPO update 412/4882 | env_steps=843,776 | return=-50.318 | actor_loss=-0.0369 | value_loss=0.3417 | entropy=0.8769
MAPPO update 413/4882 | env_steps=845,824 | return=-53.309 | actor_loss=-0.0340 | value_loss=0.3893 | entropy=0.8682
MAPPO update 414/4882 | env_steps=847,872 | return=-54.526 | actor_loss=-0.0353 | value_loss=0.4471 | entropy=0.8807
MAPPO update 415/4882 | env_steps=849,920 | return=-54.167 | actor_loss=-0.0322 | value_loss=0.4172 | entropy=0.8561
MAPPO update 416/4882 | env_steps=851,968 | return=-58.014 | actor_loss=-0.0329 | value_loss=0.3979 | entropy=0.8606
MAPPO update 417/4882 | env_steps=854,016 | return=-47.642 | actor_loss=-0.0283 | value_loss=0.4107 | entropy=0.8470
MAPPO update 418/4882 | env_steps=856,064 | return=-48.140 | actor_loss=-0.0341 | value_loss=0.4180 | entropy=0.8642
MAPPO update 419/4882 | env_steps=858,112 | return=-55.823 | actor_loss=-0.0344 | value_loss=0.4052 | entropy=0.8485
MAPPO update 420/4882 | env_steps=860,160 | return=-49.187 | actor_loss=-0.0294 | value_loss=0.3693 | entropy=0.8514
MAPPO update 421/4882 | env_steps=862,208 | return=-57.439 | actor_loss=-0.0353 | value_loss=0.4106 | entropy=0.8519
MAPPO update 422/4882 | env_steps=864,256 | return=-57.133 | actor_loss=-0.0329 | value_loss=0.3420 | entropy=0.8582
MAPPO update 423/4882 | env_steps=866,304 | return=-52.883 | actor_loss=-0.0333 | value_loss=0.3882 | entropy=0.8536
MAPPO update 424/4882 | env_steps=868,352 | return=-49.049 | actor_loss=-0.0324 | value_loss=0.3404 | entropy=0.8673
MAPPO update 425/4882 | env_steps=870,400 | return=-58.474 | actor_loss=-0.0323 | value_loss=0.3482 | entropy=0.8336
MAPPO update 426/4882 | env_steps=872,448 | return=-51.308 | actor_loss=-0.0349 | value_loss=0.4893 | entropy=0.8588
MAPPO update 427/4882 | env_steps=874,496 | return=-54.136 | actor_loss=-0.0339 | value_loss=0.3878 | entropy=0.8519
MAPPO update 428/4882 | env_steps=876,544 | return=-52.236 | actor_loss=-0.0354 | value_loss=0.3906 | entropy=0.8718
MAPPO update 429/4882 | env_steps=878,592 | return=-49.902 | actor_loss=-0.0321 | value_loss=0.4322 | entropy=0.8416
MAPPO update 430/4882 | env_steps=880,640 | return=-51.325 | actor_loss=-0.0306 | value_loss=0.4147 | entropy=0.8401
MAPPO update 431/4882 | env_steps=882,688 | return=-48.821 | actor_loss=-0.0311 | value_loss=0.3476 | entropy=0.8521
MAPPO update 432/4882 | env_steps=884,736 | return=-52.321 | actor_loss=-0.0318 | value_loss=0.3757 | entropy=0.8590
MAPPO update 433/4882 | env_steps=886,784 | return=-56.576 | actor_loss=-0.0284 | value_loss=0.4761 | entropy=0.8537
MAPPO update 434/4882 | env_steps=888,832 | return=-53.662 | actor_loss=-0.0312 | value_loss=0.4646 | entropy=0.8436
MAPPO update 435/4882 | env_steps=890,880 | return=-55.595 | actor_loss=-0.0322 | value_loss=0.4014 | entropy=0.8407
